@relation zou
@attribute SMV real
@attribute X real
@attribute Y real
@attribute Z real
@attribute SMV-Z real
@attribute Azimuth real
@attribute Pitch real
@attribute Roll real
@attribute SMV-H real
@attribute gyr-a real
@attribute gyr-b real
@attribute gyr-c real
@attribute SMV-gyr real
@attribute class {zou,pao,jing,diedao,zhuan}
@data
7.873710528893802,2.4504004617932837,-2.861515319972936,-6.9139413609906,-6.448232667891332,72.3116 ,32.7812 ,6.7757 ,8.292508601104641,-2.3387 ,-1.2981 ,0.2670 ,2.6880978962827973,zou
6.671763940198888,2.0575891273382383,-2.0904379667318587,-5.992397697419927,-5.948048597454564,72.5008 ,32.9726 ,6.7287 ,7.354978901346951,-2.1087 ,-1.2373 ,0.5116 ,2.49785138469045,zou
8.374194272103745,3.664828101665196,-3.9531493087906977,-6.408492430719403,-5.384771921427418,73.3132 ,32.3970 ,6.6557 ,9.478613831205863,-1.8083 ,-1.1469 ,1.1071 ,2.4106013585825425,zou
10.99732222425048,5.672698138263986,-5.496152259016983,-7.652052161468342,-5.423852923406556,74.4647 ,31.3992 ,6.4976 ,11.724814781434368,-1.1183 ,-1.3880 ,1.3026 ,2.207692381198069,zou
9.797891088735339,4.453896452364532,-6.119140701524074,-6.222346282013358,-4.920347135771863,75.1222 ,30.7014 ,6.4876 ,11.563407200258965,-0.3426 ,-0.8154 ,0.4015 ,0.971315690185225,zou
10.117104932387557,2.8179721256596184,-6.390118873244496,-7.319919814980937,-6.70747234246905,74.8829 ,30.6825 ,6.7337 ,11.650310864062662,0.8635 ,-0.5465 ,-0.2963 ,1.0639963298808883,zou
12.352408677177074,-0.1598379464699503,-8.39348062900305,-9.061232525954642,-9.629018774562185,74.1149 ,31.0228 ,6.8355 ,13.485908647742393,2.2631 ,1.5531 ,-1.1521 ,2.976755890226809,zou
11.348457680228405,-1.2620529272596017,-9.193615841529057,-6.532391743237428,-7.9094220894536065,73.4401 ,31.0888 ,6.6175 ,14.242901325189353,3.7599 ,2.5525 ,-1.1547 ,4.688863012501005,zou
3.2002633913764917,1.3962633798143376,-0.5170440091701121,-2.8328077663257183,-15.942296576217576,143.8697 ,62.2612 ,13.5849 ,7.4304906769924175,3.3190 ,-1.7568 ,-0.6637 ,3.8134767509452576,zou
7.659422547286381,3.556076789949459,-0.12358115954111337,-6.7827575011103125,-5.714417451127403,68.7658 ,33.1007 ,8.0675 ,6.104075988790945,3.7478 ,-1.3968 ,0.3008 ,4.010927039974674,zou
6.9979593557744,0.34226047601331033,-0.0363516181430823,-6.989490072350628,-7.660877787390518,67.2920 ,34.6369 ,8.4573 ,5.489891310041759,2.9938 ,3.2796 ,-0.1340 ,4.442586026178896,zou
7.970205661441886,-2.9157545559006506,2.84666448336534,-6.849748533674155,-9.702097593618884,67.0020 ,35.2164 ,8.3665 ,3.4703981324484023,1.6571 ,2.7893 ,-0.9857 ,3.3908375646733653,zou
5.26239233751233,0.03770011844530807,1.6156032666124371,-5.008111210814803,-6.413535917448648,66.0298 ,36.2487 ,8.5384 ,3.915101382669451,-0.1715 ,1.1304 ,0.0097 ,1.1433767970358677,zou
3.1771622386998066,2.3666912850684847,-2.08310281808964,0.3921924291312253,-0.3655963282011019,65.1596 ,37.4395 ,8.6273 ,7.312987023891745,-2.2872 ,-0.5683 ,0.3869 ,2.388292348101463,zou
14.15284011619778,5.912951714331016,-6.1618549396197455,11.285895138699935,-24.71901887338518,149.1414 ,92.0479 ,19.9396 ,13.610768176671591,-3.1723 ,-1.0184 ,0.0676 ,3.332445890033325,zou
3.8239698880145863,0.8105152328463268,-3.0157982090465794,-2.206982538235814,-3.1714555305858116,62.6675 ,41.2638 ,8.1627 ,8.670396622452259,0.5383 ,0.3945 ,-0.3450 ,0.7512803338301889,zou
9.18034873697014,-4.034648085720808,-2.9286193822226014,-7.708670849818975,-10.34617128964824,62.1237 ,42.2336 ,7.7896 ,9.98777267446993,1.1121 ,0.4967 ,-0.4437 ,1.2962819870691717,zou
7.930301748726808,2.108540124574931,-3.04037720845192,-7.014260531178116,-5.71990025034639,61.7236 ,43.0539 ,7.3017 ,9.334050186809174,0.1886 ,-1.8281 ,0.8530 ,2.026111687444698,zou
9.423408228309388,4.023038992841045,-2.558005676773356,-8.12849228682939,-5.270318599086581,61.2779 ,43.7283 ,6.7329 ,9.55548734670451,0.3155 ,-3.0095 ,1.4504 ,3.3556356566230487,zou
5.6495063408995705,3.187452688420597,-1.2012864418643536,-4.5071030762051185,-3.4797992450007555,60.7998 ,44.2995 ,6.2495 ,6.816052960883371,-2.2342 ,-4.5052 ,0.8529 ,5.1005798778178155,zou
8.845388634885092,1.666121033274828,-1.3514873538022139,-8.58128328032272,-6.968813970947847,40.3061 ,29.7889 ,4.0146 ,5.982924909377397,-1.5125 ,-1.7953 ,0.3220 ,2.369481449600313,zou
11.124629311282336,3.4438294428552236,-5.555397852400608,-9.00194261165379,-7.037797715976181,20.0944 ,14.9475 ,1.9808 ,8.493663481651593,-2.0563 ,-1.4567 ,0.4500 ,2.559852452779261,zou
4.91543826781576,1.4203148716077636,-0.835324755677977,-4.63103353288971,-4.766630324249184,60.1344 ,44.8453 ,5.8891 ,6.662953620080299,-2.2363 ,-1.3696 ,0.5319 ,2.675772684665123,zou
8.315758783586892,3.6452633409935395,-3.7271978804488315,-6.478572009446905,-3.6131596013606986,40.0590 ,29.7585 ,3.9550 ,7.581525201207761,-1.9005 ,-1.2778 ,1.0066 ,2.5015828289305153,zou
7.2797036132809785,5.620244320544018,-2.465671914740753,-3.9150224116175263,-3.7718094509845663,80.4018 ,58.7548 ,8.1929 ,11.077347170299806,-1.2405 ,-1.5752 ,1.4441 ,2.470935065921401,zou
8.621675119904731,4.941599012311356,-4.0788544143781325,-5.768607088458678,-2.646714007202804,61.2202 ,43.0733 ,6.6355 ,9.995916812237136,-0.4541 ,-0.9839 ,0.5849 ,1.2314113975434855,zou
8.596350815316786,3.6476625789629042,-5.412826673612218,-5.594024709586412,-3.3475668252822572,62.8239 ,41.9403 ,7.1886 ,11.176352299113452,0.7302 ,-0.4036 ,-0.0590 ,0.8364006217118684,zou
9.717690205369365,-0.002200076833323683,-6.167782849589384,-7.509457557474088,-7.2613380449973235,64.3522 ,40.4141 ,7.5525 ,12.297904169478718,1.8249 ,1.1919 ,-1.1097 ,2.4458781061205808,zou
12.620002781922128,-1.3916445318134707,-9.879870517864909,-7.727609867418235,-5.470002857806472,43.4416 ,25.9377 ,5.1347 ,13.541363233231069,3.4437 ,3.3178 ,-1.2247 ,4.9362695043929685,zou
11.63483585380187,2.6147868476565557,-8.736277217597163,-7.225631838360474,-5.118160378565688,21.7706 ,12.7099 ,2.6193 ,10.556448435180506,3.7405 ,-0.8442 ,-0.7059 ,3.8990138112091883,zou
7.610075136697767,3.324128235071457,0.47195986393641487,-6.8293974075184245,-5.759761494298792,65.3512 ,37.2876 ,8.1167 ,5.823137832742557,3.5544 ,-1.2162 ,-0.0560 ,3.757131592052639,zou
6.987105305777201,1.3926990016031497,-0.12916720578233853,-6.845680819166482,-6.852771082232871,65.3531 ,36.0287 ,8.4975 ,5.795318806872528,2.6615 ,2.6927 ,-0.2914 ,3.797252888602496,zou
8.047958173593146,-2.6284550060769956,1.5850571691851147,-7.439653810181518,-9.790399924244646,65.1946 ,34.7266 ,8.7899 ,4.263176905718851,1.4941 ,3.6625 ,-1.0968 ,4.104779080535273,zou
5.98806228558675,-1.1541886928500145,1.6675663772010254,-5.634177914744283,-7.397498482133967,65.5031 ,33.3577 ,8.8368 ,3.7533856989211483,-0.0029 ,2.4616 ,-0.8497 ,2.60412616053831,zou
4.5899785262168615,2.2180526580637676,1.7132850568302684,3.634941483879799,-10.605090661660219,135.0863 ,62.8531 ,16.8648 ,11.104543109852273,-2.1647 ,-0.1721 ,-0.1841 ,2.179320378007786,zou
11.497417318812577,5.111110508931672,-7.959283114270566,6.535821805657424,-22.590210906670734,167.1131 ,68.0842 ,16.8789 ,16.29677766130473,-2.9831 ,-0.5481 ,-0.0235 ,3.0331256930763684,zou
6.3015448654168535,0.7226556889215037,-5.376699993023491,-3.2059840347625066,-2.3908243579608124,24.4268 ,9.4871 ,2.2369 ,6.06929587292609,0.4186 ,1.5182 ,-0.4993 ,1.6521070455633315,zou
14.91828573564421,-3.7925242543712407,-10.66744183536554,-9.714818256633752,-8.564810835796077,24.5145 ,9.4827 ,2.2047 ,12.689303804724817,0.7628 ,1.1260 ,-0.7372 ,1.5469982805420308,zou
11.739248683626151,1.8251634078393475,-7.9305845588263555,-8.460766321439658,-6.592153011487168,49.2073 ,19.0421 ,4.3278 ,10.977244878026148,0.0259 ,-1.6470 ,0.9979 ,1.9258982891108243,zou
6.401823989759535,6.080086024992327,1.8693565483322896,0.7220875430035347,-9.769936618659237,271.1683 ,112.0045 ,23.5177 ,8.960485440180038,0.3565 ,-2.2571 ,1.4456 ,2.703951186689582,zou
3.05913764436623,1.013347199302456,-0.7923274842935193,-2.7755481870213563,-12.393641748235114,123.0773 ,55.2969 ,10.8630 ,9.111179368272422,-2.6565 ,-4.8000 ,0.3581 ,5.49774752603282,zou
4.726985090135131,1.6347757834222318,3.0869099322609532,-3.1847893573052435,-16.45513704076353,175.4357 ,74.9534 ,15.0480 ,1.421726902104659,-1.3567 ,-1.1225 ,0.4759 ,1.824040007784917,zou
9.90682856852658,3.2062309775735214,-4.341890242197619,-8.307425854579229,-6.4678652087123165,50.7003 ,20.8707 ,4.2580 ,8.126000783914906,-2.1846 ,-1.6952 ,0.4269 ,2.797932059575429,zou
9.537142108697294,2.840700723649301,-4.8437001945502125,-7.708830483637557,-5.948424366809728,50.5905 ,20.7949 ,4.3075 ,8.301623994099783,-2.1812 ,-1.5129 ,0.5419 ,2.709272127343431,zou
9.988147065452955,2.7826324045452537,-6.0331076433313084,-7.457992415272926,-6.165081183932763,25.1755 ,10.4041 ,2.1969 ,7.895143791369042,-1.6429 ,-1.4759 ,0.7759 ,2.3408165306149047,zou
13.283493345711545,5.920723341378698,-8.570796833289005,-8.242431208260065,-6.205740529895491,25.0749 ,10.4345 ,2.2311 ,11.648250294151707,-1.3100 ,-1.1386 ,1.1951 ,2.1073143975211672,zou
10.122240032238722,4.805543247214158,-6.690472426318362,-5.882522935109072,-4.392684581243854,74.6923 ,31.5081 ,6.7052 ,12.227120722275833,-0.6071 ,-0.8942 ,0.7901 ,1.338813676356796,zou
9.906566580698543,4.48732385102022,-5.6715395968761415,-6.77034893302733,-5.242250920849843,73.9479 ,31.6436 ,6.5159 ,11.311390997594224,0.5392 ,-0.3668 ,0.0358 ,0.6531160080720729,zou
10.495722556823072,0.47244386950725814,-6.189458612438035,-8.463308505831883,-8.663225614302753,72.4606 ,32.1292 ,6.7124 ,11.435493402064075,1.7635 ,1.4179 ,-0.7523 ,2.3846022624328778,zou
11.459942302807566,0.9680948483011464,-9.046539887985471,-6.968011624807967,-6.7691154906516005,69.9922 ,33.7163 ,7.3919 ,14.349443332586256,3.0904 ,3.8907 ,-1.4645 ,5.18004622566247,zou
3.1412099462326095,2.059942106111991,-2.2674316588932832,-0.6946885043139992,-17.623767422551488,137.2977 ,71.0317 ,15.4142 ,9.257922875502446,3.2708 ,0.0800 ,-1.4506 ,3.5789346180113433,zou
7.903221994745806,3.300085373787291,0.21140152988582894,-7.178137907362257,-6.138195080398498,67.6634 ,36.8100 ,7.8459 ,6.171192017739963,3.6704 ,-0.5895 ,-0.2926 ,3.7289356618209437,zou
6.36720309299589,0.5986922523641311,0.020250126284136805,-6.338961488035802,-7.067952911512604,66.7342 ,37.9708 ,8.0028 ,5.757108691118258,2.4711 ,3.0644 ,-0.7365 ,4.004911337345685,zou
7.707418368050915,-2.0692691115739033,1.8364409813099076,-7.193740874275378,-9.632887374459864,66.0645 ,39.2034 ,8.0993 ,4.476005979876654,1.4821 ,4.1735 ,-1.2453 ,4.600597216666549,zou
6.785921691975001,-1.0778723543117001,2.8950815577279347,-6.041972126014072,-8.322397688954934,65.4414 ,40.4169 ,8.0932 ,3.401101505119602,0.3316 ,2.9576 ,-0.8302 ,3.0897553883762385,zou
1.8228548980472101,1.8107531206916143,-0.19788771124359616,-0.06937988886598312,-1.5917509571462212,64.9091 ,41.5431 ,7.9365 ,6.0989398504169765,-1.7791 ,0.4491 ,0.0409 ,1.835363841313215,zou
9.54539725417053,4.94593473046978,-8.043359072660579,1.3988256539354191,2.832543077406603,64.4125 ,42.5819 ,7.7139 ,12.797745281274954,-2.9996 ,-0.5872 ,-0.1275 ,3.0591927448266483,zou
13.60742294373259,5.287306188650724,2.2928185333254847,12.326773122367225,-19.604527151457066,169.5193 ,117.2886 ,18.6942 ,4.984446169889259,-0.4594 ,0.7680 ,-0.4893 ,1.0199445328055834,zou
12.476592996714828,-1.4795359032753126,-9.627720255182274,-7.796367680179392,-5.55969740484636,20.9517 ,15.0055 ,2.1187 ,11.577744757191494,0.9411 ,1.4001 ,-1.3054 ,2.1330772091042554,zou
7.7013834334239855,-0.6977735770259835,-5.783218285145345,-5.037738092654511,-5.573170212420888,62.6348 ,45.3434 ,6.1517 ,12.166008748734516,-0.5454 ,-1.2654 ,0.2788 ,1.4058548146946044,zou
9.773543681651567,2.584600729822618,1.473138784712397,-9.309772139291473,-7.9814634940336315,62.3277 ,45.6050 ,5.9267 ,6.655883793647485,0.4780 ,-0.9654 ,1.1666 ,1.587903246422779,zou
11.738118053393425,6.52427143694859,-3.7242100609659543,9.019288058057432,-19.82202495185404,186.8245 ,135.0391 ,18.6170 ,6.111989563553979,-1.4270 ,-4.4885 ,0.8291 ,4.782297362147193,zou
6.372369311626576,0.8646881056378745,0.17103687139317447,-6.311113333822534,-6.827141014978291,63.5558 ,43.3920 ,7.1279 ,6.149356608865348,-1.7997 ,-1.5453 ,0.2920 ,2.3900075690256712,zou
7.8811841345602875,5.815734377836278,1.3917823603453963,5.1335405784633155,-16.992949651396767,199.3120 ,119.8473 ,23.1031 ,3.7796789740207264,-1.7605 ,-1.9311 ,0.2392 ,2.6240663291921567,zou
10.747324065642923,7.609651302219126,-1.7113185814971468,7.39388736343778,-8.404006452283861,266.5861 ,138.5518 ,33.6013 ,8.91258563253714,-2.1396 ,-1.3731 ,0.3739 ,2.569648415639774,zou
9.450957244647572,2.9259802282016656,-5.800560556561347,-6.863871340139912,-5.5572100212646385,22.5263 ,10.5668 ,2.7565 ,7.669532035664731,-1.8821 ,-1.3731 ,0.4640 ,2.3754999515891386,zou
9.138868809923249,3.696995224648456,-3.9278740753348655,-7.377191517252806,-5.958541103895387,68.8890 ,30.8646 ,7.9503 ,9.484259980952228,-1.4113 ,-1.0957 ,1.0476 ,2.071181290954512,zou
10.7112558337373,4.337672039315226,-6.073319302316754,-7.683124069492888,-5.969270276641755,70.9519 ,29.8170 ,7.4394 ,11.62959917766988,-1.0357 ,-1.1779 ,1.2071 ,1.9791951167077995,zou
11.472611588853228,5.486535545891657,-7.578739974041206,-6.639385873574954,-3.772857786502972,48.3328 ,19.4135 ,4.6856 ,11.254504612591532,-0.4127 ,-0.4575 ,0.4419 ,0.7582236807169769,zou
13.90386248728424,4.137386682620588,-9.811460382591154,-8.94061903139978,-7.071591026250207,24.4318 ,9.6042 ,2.2743 ,12.021886550772578,0.8203 ,0.0536 ,-0.2653 ,0.8637992475106702,zou
11.619873101240222,0.06357272016212068,-8.296398437202193,-8.135550526508103,-8.673461568943935,74.0782 ,28.6433 ,6.6409 ,12.992149693739155,2.0718 ,2.4650 ,-1.2850 ,3.466959076770304,zou
11.203754914096523,0.32304894360907854,-8.601193283382102,-7.172115284703506,-7.751445534492562,74.6762 ,28.8769 ,6.5215 ,13.305815368681301,3.8413 ,2.4687 ,-1.1656 ,4.712609546737348,zou
8.203240248735899,2.6739722138679656,-3.795359371800881,-6.7630074979128825,-6.32781677375808,74.7704 ,29.6409 ,6.5210 ,8.873836353692756,3.2631 ,-0.9946 ,-0.9747 ,3.547829034776056,zou
7.858401579136306,2.72697839806081,-0.701563150138143,-7.3366118434772005,-6.862181010081503,74.6285 ,30.8054 ,6.6072 ,6.22768261878793,2.8630 ,0.3011 ,-0.3143 ,2.8958961825314113,zou
3.8086228415067924,-0.09830133170294997,3.0197114333980792,-2.3188979399787346,-14.048587095254709,148.5111 ,65.3699 ,13.3952 ,4.467313669185556,2.0861 ,3.2297 ,-0.9240 ,3.9543079419792284,zou
5.160456370482981,-1.0440130582980058,4.205184871942401,-2.80299248635247,-13.56115266140931,149.3221 ,65.8698 ,13.3017 ,3.069311309664884,1.1080 ,3.4311 ,-1.1002 ,3.76968848182446,zou
6.120135640913754,-0.4926170558031788,1.307333477506924,-5.958545785517156,-7.514092426905025,76.2550 ,31.4039 ,6.5753 ,3.8639705301857803,-0.1257 ,1.8572 ,-0.6530 ,1.972663511600496,zou
3.7349254289895404,2.1742410303595037,-2.9551561227029683,-0.6995685759559995,-1.5745394192836102,76.5278 ,30.8545 ,6.6232 ,8.033146843675233,-2.2780 ,0.1484 ,0.1803 ,2.2899376956589887,zou
10.441360570285587,4.6601454708468335,-9.324699705945736,0.5958440594617116,0.9183515277584835,75.9981 ,30.8106 ,6.7422 ,14.244431116605902,-3.0040 ,-0.5718 ,0.2764 ,3.070401960655966,zou
4.155533063372881,1.7885735115817858,-3.2934568533544306,-1.7951606584219526,-2.6374777192565437,75.5364 ,30.9786 ,6.5746 ,8.286749517465967,0.1909 ,1.4388 ,-0.4610 ,1.522862190088125,zou
11.204483511530194,-2.332759421285126,-8.001834062670353,-7.487946038537267,-6.840906165781716,50.1541 ,20.6352 ,4.1905 ,11.311863135942813,0.4906 ,0.4964 ,-0.6944 ,0.9845266273697223,zou
12.090715103118892,1.2121384467386984,-7.300448491779394,-9.56135784863223,-8.228440349287348,24.9659 ,10.3093 ,2.0766 ,9.052721256620048,-0.1261 ,-1.2361 ,0.6215 ,1.389282789787594,zou
11.519394661678517,3.6114895186620903,-3.5905914463303628,-10.332533566054389,-8.80080584044998,73.7887 ,31.4051 ,6.6471 ,9.984386171990533,0.2121 ,-2.0489 ,0.8507 ,2.2286022772132315,zou
6.900795881324323,1.4088484561143602,-3.4145606130632284,-5.828971233684739,-6.084850490135902,71.4374 ,32.9836 ,7.6331 ,8.622379635197868,-2.3162 ,-4.1735 ,0.8411 ,4.8466827727838755,zou
8.15158361615094,1.449434469623439,-1.278134916535052,-7.919206166308704,-7.843748260167935,70.0702 ,34.4630 ,8.0246 ,7.025545628012247,-1.2466 ,-0.7526 ,0.3699 ,1.5024128360740265,zou
7.898408758933979,2.675856935547764,-2.4021347899734096,-7.032382173523089,-6.327610902843736,69.9739 ,34.9419 ,7.8004 ,8.197474408445334,-2.0173 ,-1.7365 ,0.1592 ,2.6665101124878565,zou
7.10913410709748,2.425646377485889,-2.1919164385621706,-6.312806802876768,-5.845242911858538,69.0368 ,35.8968 ,7.9298 ,7.882986229776922,-2.0554 ,-1.5217 ,0.2819 ,2.5728792548427144,zou
3.2794404770012315,2.7694242357689633,1.7564026026978832,-0.008315152774313272,-14.309078189682479,135.0441 ,75.5648 ,16.6849 ,7.537683717233935,-1.6534 ,-1.1732 ,0.5395 ,2.097901344200914,zou
7.881127790668381,3.4906580076529172,-2.7675540082903467,-6.501394214908835,-5.068012940146542,66.4018 ,39.5751 ,8.3919 ,8.98997950609998,-1.2057 ,-1.0088 ,1.1441 ,1.9443134366660124,zou
9.591549613326015,4.472077924774248,-5.285631174185253,-6.6378043139371234,-4.108230282550852,65.7121 ,40.6269 ,8.2492 ,11.614017499562252,-1.0137 ,-0.9840 ,0.9685 ,1.712844400405361,zou
8.419266262108412,4.6656853971604715,-5.0662043049296805,-4.842416556608121,-2.5349571042077104,65.0363 ,41.6705 ,8.0066 ,10.928669290313778,-0.2195 ,-0.6885 ,0.2449 ,0.7630127849518643,zou
8.87400019494596,3.050885736819276,-4.299646276058873,-7.1381382433759795,-5.283761868331808,64.4601 ,42.6448 ,7.6796 ,10.739283778522953,0.9209 ,-0.1252 ,-0.3693 ,1.000057168365889,zou
8.803733604329008,-0.08177096771028891,-5.601021652960714,-6.791729921595585,-6.7804095613574695,64.1163 ,43.5116 ,7.2011 ,12.000687784794769,2.4498 ,2.5108 ,-1.2829 ,3.735166541133073,zou
5.357112446354647,1.9145100988267432,-3.662993136463987,3.4081939684525016,-18.8257100125021,127.2376 ,89.3695 ,12.8054 ,10.75191083761716,3.6939 ,2.0213 ,-1.0660 ,4.34360528823695,zou
11.17736328822451,4.77014139851293,-5.303989898497592,-8.605050393331677,-6.526227152701294,21.0831 ,15.1014 ,1.9767 ,8.815814181257299,3.1014 ,-1.4471 ,-0.6252 ,3.4790308147528672,zou
6.00091190598251,1.8629403483805729,1.316742558242919,-5.550368095635658,-5.8563335310883495,63.0983 ,45.4197 ,5.8356 ,4.974423713316835,3.1433 ,0.7514 ,-0.0743 ,3.2327167119931803,zou
6.79147655318132,-0.2995936343456046,1.9195159254991747,-6.507676700515035,-8.118974157850275,63.0375 ,45.2306 ,5.8648 ,4.777207850631015,1.9312 ,4.1178 ,-0.8268 ,4.6227057574541774,zou
7.34098279760667,-1.1631948476273186,3.4023821745105276,-6.4000626340515865,-8.942490908860954,63.2600 ,44.6888 ,6.1181 ,3.445767230633485,1.0749 ,3.3388 ,-0.8732 ,3.614619439166453,zou
4.088067645015555,0.5448913358969338,1.889736101325246,-3.5838928513050647,-5.45625582170559,63.9788 ,43.8648 ,6.5478 ,4.331530163080126,-0.8568 ,1.0783 ,-0.3849 ,1.4300297689209132,zou
6.383936039307178,3.001388474239812,-4.9922944890572305,2.612145155843037,1.8472327782903442,65.4250 ,42.7710 ,7.0701 ,10.495275780162162,-2.6859 ,-0.6982 ,-0.0074 ,2.775175095376867,zou
9.283788180026676,4.303157394034775,-8.200654940710287,-0.6487048305437684,2.639406609873971,44.6945 ,27.7422 ,4.9314 ,9.874423315492512,-1.8004 ,-0.6423 ,0.0355 ,1.9118707330779452,zou
3.261094659825489,2.1549521485544005,-2.4226226437310734,-0.34902599310733073,-6.032127168081377,91.3061 ,53.0374 ,9.9202 ,11.43004811610487,1.0551 ,1.8710 ,-1.0389 ,2.3860406995690577,zou
9.243507137057964,-4.802935390122768,-3.587075299384158,-7.036130088883792,-10.709993162532736,68.9487 ,37.7757 ,7.6164 ,10.282726841951666,0.5329 ,0.2046 ,-0.2060 ,0.6068604205251814,zou
9.87500507006252,2.9032848859792675,-2.012940651164935,-9.221427868800607,-7.872571034423165,68.7347 ,36.5704 ,8.0280 ,8.716131948877457,0.0282 ,-0.9955 ,0.6055 ,1.1655238049907004,zou
9.913991368205773,3.5786680230311463,-4.846060515138196,-7.873757521883146,-6.194596061929211,68.3043 ,35.4062 ,8.4420 ,10.967762491073579,-0.3459 ,-2.8870 ,1.1659 ,3.1326887205721543,zou
7.0080559065223875,-0.28446823340931504,-2.312064743134414,-6.609559897351645,-7.608925277023633,68.4141 ,34.2226 ,8.6021 ,7.693814693960971,-2.1074 ,-1.8981 ,0.3049 ,2.852522108590922,zou
8.776518985737486,1.9351085601162434,-1.3064915309510123,-8.460243509919124,-7.98609085263217,69.4445 ,32.9792 ,8.5466 ,7.131908606738011,-1.6810 ,-1.9470 ,0.0563 ,2.572885479379135,zou
8.57255640532451,2.2088095783237742,-3.1093204512853125,-7.677369985899752,-7.235664350476644,71.3880 ,31.8088 ,8.2910 ,8.591141481455065,-2.1383 ,-1.4511 ,0.1871 ,2.5909505031937607,zou
6.655551208647065,2.294965500319549,-2.6742492889243525,-5.646050476568027,-5.6047784000035366,73.5512 ,30.8089 ,7.9046 ,7.792508882646401,-2.0958 ,-1.3777 ,0.3833 ,2.537194084022742,zou
8.335316693847254,3.383487521450443,-3.209284859091733,-6.908690706068873,-6.224010221659396,75.5289 ,29.9380 ,7.4974 ,8.674913199135977,-1.5568 ,-1.2185 ,0.7781 ,2.1245724511063395,zou
9.847628614037038,4.0000594244425,-5.007528539147279,-7.476628374511821,-6.515191080047062,77.0769 ,29.4461 ,7.1526 ,10.598237353278943,-1.2119 ,-1.1628 ,1.2101 ,2.0700597720838885,zou
11.105684317798591,5.4940210656505055,-6.4945423787906185,-7.1395291152063205,-5.567469875564207,78.1943 ,29.4581 ,6.8606 ,12.419909317190553,-0.6337 ,-0.5358 ,0.7304 ,1.1055050836608578,zou
9.736890586755173,4.238666595208203,-6.546285748967965,-5.829827329000963,-5.09462825441591,78.8152 ,30.0312 ,6.6215 ,11.954236086292005,0.0350 ,-0.1774 ,-0.0747 ,0.19564214781074143,zou
4.920625624465616,1.1371517526850403,-2.2724729604206697,-4.213704910369246,-19.31786428128006,158.0756 ,63.1967 ,12.9890 ,5.928971658032945,1.4815 ,0.5757 ,-0.3385 ,1.625070764613037,zou
11.36846367577185,0.0786866761955306,-7.9529618843510335,-8.123187306740682,-9.331773205450977,79.1435 ,33.1686 ,6.4891 ,13.341213864202945,3.0487 ,3.0113 ,-1.3588 ,4.495423986678008,zou
8.859627907556373,2.3088210788397037,-6.461693025745783,-5.604362151689118,-6.0270440933689855,79.4871 ,33.3804 ,6.4511 ,11.959063233276161,3.8786 ,0.0110 ,-1.0360 ,4.014592751450637,zou
8.409320902619118,3.9021486652358526,-1.5662345199588943,-7.282638482453597,-6.529106552024461,80.3880 ,32.7755 ,6.3197 ,7.774899380915898,2.9499 ,-0.8908 ,-0.6587 ,3.1510824076815256,zou
7.561064144607755,0.8079437153508471,-1.2551316201533558,-7.4122575891417375,-8.338976926773357,81.3442 ,31.7633 ,6.3878 ,6.53716468328419,2.2746 ,2.0959 ,-0.5708 ,3.145220915929436,zou
6.980932641782087,-0.803165843594159,-0.7640421372596942,-6.89235698359233,-8.728551577700873,81.5960 ,31.2664 ,6.6721 ,5.925198178071372,1.3255 ,3.6968 ,-1.1208 ,4.084051068485799,zou
7.730524130520692,-0.9278016743336168,1.1093390212381884,-7.594047295192777,-9.300172402740472,81.3245 ,31.1664 ,6.9944 ,3.9956176098551874,0.6605 ,2.6329 ,-1.2659 ,2.9951503251089084,zou
6.937387364553251,1.460069166298898,-2.5418139555788195,-6.287664374846283,-5.681366667533549,27.0054 ,10.4112 ,2.3771 ,4.0335282771645335,-0.9623 ,1.3578 ,-0.2659 ,1.6853322936441941,zou
8.991321597294748,3.5917951349558845,-8.190222885172325,-0.9290429837664753,0.9582899513074334,53.9229 ,20.8730 ,4.7023 ,10.33237566114459,-2.8811 ,-0.1284 ,0.4701 ,2.9220228917652236,zou
8.205520135685974,3.7150586040332416,-7.08727772205639,1.8164236169433972,-4.97694839542004,107.5076 ,41.7428 ,8.6974 ,16.338006299999204,-2.2816 ,-0.5814 ,0.1965 ,2.3626969272422564,zou
7.362109158060587,1.7843010987383852,-5.610161817134038,-4.420747134796545,-3.177112177036589,53.0917 ,21.0839 ,4.1266 ,8.223829030221781,1.3836 ,1.3165 ,-1.1870 ,2.2486640945236798,zou
8.286741342969657,-3.5743476837846178,-4.178765211120231,-6.199358195090632,-9.581219479639527,78.1768 ,32.7259 ,6.4162 ,10.034896558019675,0.8792 ,-0.1834 ,0.1690 ,0.9138868638950886,zou
9.132252711328977,3.3550833374848157,-2.0608299148815457,-8.239807973735585,-10.749712130880216,103.2604 ,45.4341 ,8.9045 ,10.119781805596821,-0.0456 ,-0.6378 ,1.0330 ,1.2148897892401598,zou
8.675775020769487,3.403811448192478,-3.2702120095428597,-7.2793442870085,-6.636117958898768,77.4795 ,35.0792 ,6.8409 ,9.416752223271581,-0.5852 ,-3.7136 ,0.7468 ,3.832883280247391,zou
6.965061254720116,0.5293850600993507,-2.2618308113049963,-6.566273762277837,-7.7758518280137405,76.9316 ,36.2782 ,7.0914 ,8.04453213095134,-1.8641 ,-1.7617 ,0.8307 ,2.6960189520847218,zou
